appid,name,developer,publisher,score_rank,owners,average_forever,average_2weeks,median_forever,median_2weeks,ccu,price,initialprice,discount,tags,languages,genre
247430,Hitman: Contracts,Io-Interactive A/S,Io-Interactive A/S,,"500,000 .. 1,000,000",144,0,13,0,24,899.0,899.0,0.0,"Single-player, Steam Cloud, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong><br><strong>*</strong>languages with full audio support",Action
2464880,Terracards,Pixel Purrfect,Pixel Purrfect,,"50,000 .. 100,000",13,0,13,0,24,899.0,899.0,0.0,"Single-player, Family Sharing","English, French, Italian, German, Portuguese - Brazil, Spanish - Latin America, Japanese, Korean, Polish, Simplified Chinese, Turkish","Strategy, Early Access"
491530,Notruf 112 | Emergency Call 112,Crenetic GmbH Studios,Aerosoft GmbH,,"500,000 .. 1,000,000",242,0,258,0,24,1499.0,1499.0,0.0,"Single-player, Steam Workshop, Partial Controller Support, Family Sharing","English, German<strong>*</strong>, French, Spanish - Spain, Polish, Turkish<br><strong>*</strong>languages with full audio support","Action, Casual, Simulation"
1073910,Before We Leave,Balancing Monkey Games,Team17,,"100,000 .. 200,000",193,0,80,0,24,499.0,1999.0,75.0,"Single-player, Steam Achievements, Family Sharing","English, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Simplified Chinese, Turkish, Japanese","Casual, Indie, Simulation, Strategy"
1956040,Kingdom Eighties,Fury Studios,Raw Fury,,"50,000 .. 100,000",542,0,307,0,24,1199.0,1199.0,0.0,"Single-player, Multi-player, Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing","English, French, German, Spanish - Spain, Korean, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Italian, Russian, Japanese","Action, Strategy"
1580520,Lost Eidolons,"Ocean Drive Studio, Inc.","Ocean Drive Studio, Inc.",,"200,000 .. 500,000",1041,0,2076,0,24,3499.0,3499.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","English<strong>*</strong>, Korean, German, Spanish - Spain, Portuguese - Brazil, Russian, French, Simplified Chinese, Japanese<br><strong>*</strong>languages with full audio support","Casual, Indie, RPG, Strategy"
4870,Cossacks: Art of War,GSC Game World,GSC World Publishing,,"50,000 .. 100,000",226,0,226,0,24,124.0,499.0,75.0,"Single-player, Family Sharing",English,Strategy
2965660,PILGRIM,DESPERATE MEASURES,DESPERATE MEASURES,,"50,000 .. 100,000",142,0,47,0,24,799.0,799.0,0.0,"Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Action, Adventure, Indie, Early Access"
1974520,Dusk Pub - Adult Only,YellowDuckWorks,YellowDuckWorks,,"50,000 .. 100,000",268,5,285,5,24,1299.0,1299.0,0.0,"Single-player, Steam Cloud, Family Sharing","English, Japanese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese<strong>*</strong>, Korean, Vietnamese<br><strong>*</strong>languages with full audio support","Casual, Indie, RPG, Simulation"
695290,The Golf Club 2019 featuring PGA TOUR,HB Studios Multimedia Ltd.,2K,,"50,000 .. 100,000",967,0,1211,0,24,0.0,0.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Steam Achievements, Full controller support, Stats, Steam Turn Notifications, Includes level editor, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","English<strong>*</strong>, French, Italian, German, Spanish - Spain<br><strong>*</strong>languages with full audio support","Indie, Simulation, Sports, Strategy"
1051310,Paper Dolls: Original / 纸人,"Beijing Litchi Culture Media Co., Ltd.","Beijing Litchi Culture Media Co., Ltd., Gamera Game",,"200,000 .. 500,000",75,0,69,0,24,849.0,1699.0,50.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on TV, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Japanese<strong>*</strong>, Simplified Chinese<strong>*</strong>, Traditional Chinese, Korean<br><strong>*</strong>languages with full audio support","Action, Adventure, Indie"
1462570,Lost in Random,"Zoink, Thunderful",Electronic Arts,,"200,000 .. 500,000",920,0,1728,0,24,2999.0,2999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards","English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese<br><strong>*</strong>languages with full audio support","Action, Adventure, Indie"
651670,Star Renegades,"Massive Damage, Inc.",Raw Fury,,"100,000 .. 200,000",251,0,266,0,24,2499.0,2499.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","English, French, German, Spanish - Spain, Russian, Simplified Chinese, Korean, Polish, Portuguese - Brazil, Japanese","Action, Indie, RPG, Simulation, Strategy"
351970,Tales of Zestiria,BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,,"500,000 .. 1,000,000",903,0,354,0,24,4999.0,4999.0,0.0,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","English<strong>*</strong>, French, Italian, German, Spanish - Spain, Portuguese - Brazil, Russian, Traditional Chinese<br><strong>*</strong>languages with full audio support",RPG
2497920,A Difficult Game About Climbing,Pontypants,Pontypants,,"100,000 .. 200,000",91,0,122,0,24,999.0,999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing",English,"Action, Adventure"
57900,Duke Nukem Forever,Gearbox Software,2K,,"1,000,000 .. 2,000,000",285,0,82,0,24,1999.0,1999.0,0.0,"Single-player, Multi-player, Steam Achievements, Partial Controller Support, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, German<strong>*</strong>, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong><br><strong>*</strong>languages with full audio support",Action
1148590,DOOM 64,"id Software, Nightdive Studios",Bethesda Softworks,,"200,000 .. 500,000",43,2,11,2,24,499.0,499.0,0.0,"Single-player, Steam Achievements, Partial Controller Support, Steam Cloud, Family Sharing","English, French, Italian, German, Spanish - Spain",Action
1665190,Monster Prom 3: Monster Roadtrip,Beautiful Glitch,Beautiful Glitch,,"100,000 .. 200,000",249,0,339,0,24,599.0,1199.0,50.0,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Co-op, Online Co-op, Shared/Split Screen Co-op, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Casual, Indie, Simulation, Strategy"
363680,Battlefleet Gothic: Armada,Tindalos Interactive,Focus Entertainment,,"200,000 .. 500,000",567,0,93,0,24,1499.0,1499.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Family Sharing","English<strong>*</strong>, French, German, Spanish - Spain, Russian, Polish<br><strong>*</strong>languages with full audio support",Strategy
914010,Train Station Renovation,Live Motion Games,"Live Motion Games, Frozen Way, PlayWay S.A., Frozen District",,"200,000 .. 500,000",858,0,1241,0,24,1899.0,1899.0,0.0,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","English<strong>*</strong>, Italian, Spanish - Spain, Arabic<br><strong>*</strong>languages with full audio support","Casual, Indie, Simulation"
597220,West of Loathing,Asymmetric,Asymmetric,,"500,000 .. 1,000,000",728,0,622,0,24,1099.0,1099.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play Together, Family Sharing",English,"Adventure, Indie, RPG"
506610,Five Nights at Freddy's: Sister Location,Scott Cawthon,Scott Cawthon,,"500,000 .. 1,000,000",343,0,188,0,24,799.0,799.0,0.0,"Single-player, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Action, Indie, Simulation"
1990110,SpellRogue,Guidelight Games,Ghost Ship Publishing,,"50,000 .. 100,000",2460,7,4179,7,24,1999.0,1999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","English, French, German, Spanish - Spain, Russian, Simplified Chinese","Indie, Strategy, Early Access"
501080,Fishing: Barents Sea,Misc Games,Misc Games,,"200,000 .. 500,000",1958,0,2724,0,24,2499.0,2499.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","English, French, German, Spanish - Spain, Czech, Japanese, Norwegian, Polish, Russian, Italian, Danish, Finnish, Portuguese - Brazil, Simplified Chinese, Swedish, Traditional Chinese, Turkish, Hungarian, Korean",Simulation
255220,GRID Autosport,"Codemasters Racing, Feral Interactive (Mac), Feral Interactive (Linux)","Codemasters, Feral Interactive (Mac), Feral Interactive (Linux)",,"500,000 .. 1,000,000",236,0,178,0,24,0.0,0.0,0.0,"Single-player, Multi-player, Shared/Split Screen, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Valve Anti-Cheat enabled, Steam Leaderboards, Remote Play on TV, Remote Play Together, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Italian<strong>*</strong>, German<strong>*</strong>, Spanish - Spain<strong>*</strong>, Japanese<strong>*</strong>, Polish<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Russian<strong>*</strong><br><strong>*</strong>languages with full audio support","Racing, Sports"
1058830,Spin Rhythm XD,Super Spin Digital,Super Spin Digital,,"200,000 .. 500,000",116,0,62,0,24,1999.0,1999.0,0.0,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Tracked Controller Support, VR Supported, Steam Cloud, Steam Leaderboards, Includes level editor, Remote Play Together, Family Sharing","English<strong>*</strong>, French, Italian, German, Spanish - Spain, Japanese, Portuguese - Brazil, Simplified Chinese, Traditional Chinese, Korean, Russian<br><strong>*</strong>languages with full audio support","Action, Casual, Indie"
397430,Zoombinis,,"TERC, Inc.",,"50,000 .. 100,000",239,0,258,0,24,1199.0,1199.0,0.0,"Single-player, Steam Trading Cards, Family Sharing","English<strong>*</strong>, Spanish - Spain<br><strong>*</strong>languages with full audio support","Adventure, Casual"
218640,Lucius,Shiver Games,Shiver Games,,"500,000 .. 1,000,000",338,0,218,0,24,999.0,999.0,0.0,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","English<strong>*</strong>, German<strong>*</strong>, Russian, Italian<strong>*</strong>, Spanish - Spain<strong>*</strong>, Polish, Hungarian, Simplified Chinese, French<br><strong>*</strong>languages with full audio support","Violent, Gore, Action, Adventure, Indie"
1141290,Tactical Nexus,Team-Tactical Nexus,Team-Tactical Nexus,,"0 .. 20,000",0,0,0,0,23,0.0,0.0,0.0,"Single-player, Steam Cloud","English, Japanese","Indie, RPG, Simulation, Strategy, Free To Play"
543900,METAL GEAR SURVIVE,KONAMI,KONAMI,,"200,000 .. 500,000",701,0,354,0,23,2999.0,2999.0,0.0,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Captions available, Steam Cloud, Stats, Family Sharing","English<strong>*</strong>, French, Italian, German, Japanese<strong>*</strong>, Korean, Portuguese - Brazil, Russian, Traditional Chinese, Spanish - Latin America<br><strong>*</strong>languages with full audio support","Action, Adventure, Strategy"
286460,Black Mirror II,Cranberry Production,THQ Nordic,,"100,000 .. 200,000",60,0,60,0,23,999.0,999.0,0.0,"Single-player, Steam Cloud, Family Sharing","English<strong>*</strong>, French, Italian, German<strong>*</strong>, Spanish - Spain, Czech<strong>*</strong>, Polish, Russian<strong>*</strong><br><strong>*</strong>languages with full audio support",Adventure
34190,Sonic & SEGA All-Stars Racing,Sumo Digital,SEGA,,"200,000 .. 500,000",194,0,55,0,23,999.0,999.0,0.0,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Full controller support, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",English,Racing
12320,Sacred Gold,Studio II,THQ Nordic,,"200,000 .. 500,000",364,0,56,0,23,999.0,999.0,0.0,"Single-player, Family Sharing",English,"Action, RPG"
1224290,Horizon's Gate,Rad Codex,Rad Codex,,"50,000 .. 100,000",0,0,0,0,23,1999.0,1999.0,0.0,"Single-player, Steam Achievements, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Adventure, Indie, RPG, Strategy"
667610,Ancient Cities,Uncasual Games,Uncasual Games,,"50,000 .. 100,000",762,0,769,0,23,2999.0,2999.0,0.0,"Single-player, Steam Achievements, Steam Workshop, Family Sharing","English<strong>*</strong>, French<strong>*</strong>, Spanish - Spain<strong>*</strong>, German<strong>*</strong>, Spanish - Latin America<strong>*</strong>, Portuguese - Brazil<strong>*</strong>, Portuguese - Portugal<strong>*</strong>, Catalan<strong>*</strong>, Italian<strong>*</strong>, Simplified Chinese<strong>*</strong><br><strong>*</strong>languages with full audio support","Adventure, Indie, Simulation, Strategy"
935880,Glass Masquerade 2: Illusions,Onyx Lute,Onyx Lute,,"100,000 .. 200,000",5044,0,522,0,23,499.0,499.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","English, French, German, Japanese, Korean, Russian, Simplified Chinese, Italian, Spanish - Spain, Portuguese - Brazil","Casual, Indie"
1402020,SCP: Labrat,Bezbro Games,Bezbro Games,,"500,000 .. 1,000,000",0,0,0,0,23,0.0,0.0,0.0,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Tracked Controller Support, VR Supported, Steam Cloud, Stats",English<strong>*</strong><br><strong>*</strong>languages with full audio support,"Action, Adventure, Indie, Free To Play"
1590230,Tyrion Cuthbert: Attorney of the Arcane,Diamondhenge Entertainment,Diamondhenge Entertainment,,"20,000 .. 50,000",0,0,0,0,23,1199.0,1999.0,40.0,"Single-player, Family Sharing",English,"Casual, Indie"
1779200,Thrive,Revolutionary Games Studio,Revolutionary Games Studio,,"100,000 .. 200,000",0,0,0,0,23,499.0,499.0,0.0,"Single-player, Steam Workshop, Steam Cloud, Family Sharing",English,"Casual, Indie, Simulation, Early Access"
1638230,Xuan-Yuan Sword: Mists Beyond the Mountains,"SOFTSTAR ENTERTAINMENT, DOMO Studio","方块游戏(CubeGame), Gamera Games",,"50,000 .. 100,000",46,0,46,0,23,1399.0,1399.0,0.0,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing","English, Simplified Chinese, Traditional Chinese",RPG
